Time,Fp1-CPz,Fp2-CPz,F3-CPz,F4-CPz,F7-CPz,F8-CPz,C3-CPz,C4-CPz,T7-CPz,T8-CPz,P3-CPz,P4-CPz,P7-CPz,P8-CPz,O1-CPz,O2-CPz,Fz-CPz,Cz-CPz,Pz-CPz
2019.07.22 14:05:07.941,-4.507,2.504,0.115,-2.878,-15.649,-5.422,-7.499,-13.451,-12.011,-17.104,-8.350,-12.369,-15.324,-16.006,-9.314,-14.890,1.784,7.793,-3.466
2019.07.22 14:05:07.945,-0.029,7.218,6.768,-2.760,-9.311,-1.071,-4.964,-12.736,-6.769,-14.938,-2.934,-7.989,-11.020,-13.136,-5.305,-1.627,2.530,6.361,-1.110
2019.07.22 14:05:07.949,4.547,11.700,11.946,-1.596,-3.735,3.818,-3.905,-11.185,-2.496,-12.474,1.248,-2.681,-6.392,-9.229,-0.930,11.369,3.340,5.133,1.201
2019.07.22 14:05:07.953,9.633,15.856,15.261,0.723,1.205,8.624,-4.043,-9.007,0.591,-9.802,3.173,1.770,-2.204,-5.185,3.262,19.409,4.950,4.520,2.978
2019.07.22 14:05:07.957,15.252,19.767,17.173,3.879,5.781,13.003,-4.502,-6.353,2.875,-6.484,3.231,4.488,1.177,-1.337,7.071,21.364,7.703,4.380,4.062
2019.07.22 14:05:07.961,20.630,23.217,18.447,7.281,9.765,16.675,-4.327,-3.385,4.782,-2.254,2.796,5.812,3.680,2.272,10.317,19.643,11.175,4.207,4.723
2019.07.22 14:05:07.965,24.402,25.500,19.517,10.234,12.356,19.173,-3.002,-0.397,6.389,2.356,3.232,6.708,5.324,5.407,12.654,17.867,14.266,3.557,5.456
2019.07.22 14:05:07.969,25.405,25.735,20.213,12.085,12.829,19.873,-0.696,2.191,7.497,6.076,5.024,7.811,6.144,7.449,13.720,18.107,15.763,2.357,6.574
2019.07.22 14:05:07.973,23.545,23.539,19.980,12.398,11.373,18.420,1.876,3.989,7.997,7.655,7.585,8.906,6.271,7.693,13.454,19.712,15.002,0.913,7.924
2019.07.22 14:05:07.977,20.065,19.535,18.362,11.140,9.338,15.183,3.856,4.863,8.128,6.751,9.817,9.214,6.035,5.900,12.270,20.312,12.208,-0.364,8.977
2019.07.22 14:05:07.981,16.848,15.211,15.327,8.755,8.515,11.272,4.664,5.017,8.317,4.237,10.945,8.191,5.899,2.614,10.889,17.993,8.266,-1.284,9.270
2019.07.22 14:05:07.985,15.131,12.085,11.218,5.986,9.838,7.956,4.196,4.857,8.716,1.650,11.014,6.136,6.192,-1.054,9.928,12.886,4.095,-2.012,8.874
2019.07.22 14:05:07.989,14.529,10.700,6.420,3.479,12.477,5.838,2.706,4.722,8.845,0.191,10.709,4.092,6.834,-4.012,9.560,7.103,0.089,-2.913,8.453
2019.07.22 14:05:07.993,13.185,10.186,1.125,1.374,14.111,4.462,0.527,4.660,7.757,0.032,10.690,3.124,7.289,-5.710,9.491,3.262,-3.983,-4.242,8.805
2019.07.22 14:05:07.997,9.110,8.814,-4.588,-0.762,12.355,2.744,-2.163,4.432,4.681,0.414,10.973,3.551,6.851,-6.228,9.242,2.815,-8.547,-5.895,10.186
2019.07.22 14:05:08.001,1.834,5.249,-10.435,-3.568,6.443,-0.046,-5.363,3.724,-0.299,0.382,10.833,4.747,5.091,-5.939,8.471,5.318,-13.618,-7.384,11.939
2019.07.22 14:05:08.005,-6.867,-0.364,-15.732,-7.281,-2.056,-3.510,-9.044,2.417,-6.085,-0.444,9.270,5.620,2.122,-5.097,7.084,8.929,-18.521,-8.074,12.806
2019.07.22 14:05:08.009,-13.851,-6.307,-19.603,-11.366,-10.051,-6.274,-12.935,0.701,-11.133,-1.679,5.697,5.394,-1.518,-3.739,5.065,11.562,-22.191,-7.520,11.744
2019.07.22 14:05:08.013,-16.615,-10.362,-21.519,-14.716,-14.810,-7.040,-16.481,-1.029,-14.374,-2.641,0.360,4.087,-5.270,-1.933,2.280,11.849,-23.869,-5.717,8.684
2019.07.22 14:05:08.017,-15.043,-11.350,-21.765,-16.367,-15.609,-5.787,-19.062,-2.436,-15.834,-3.027,-5.755,2.370,-8.900,-0.099,-1.494,9.485,-23.691,-3.140,4.667
2019.07.22 14:05:08.021,-11.573,-10.063,-21.392,-16.249,-14.012,-4.138,-20.334,-3.458,-16.467,-3.224,-11.398,0.993,-12.468,0.992,-6.218,5.061,-22.721,-0.564,1.234
2019.07.22 14:05:08.025,-9.551,-8.861,-21.580,-15.391,-12.570,-4.481,-20.439,-4.343,-17.308,-3.990,-15.537,0.249,-15.907,0.656,-11.179,-0.229,-22.354,1.227,-0.490
2019.07.22 14:05:08.029,-10.907,-10.157,-22.808,-15.367,-12.876,-8.382,-19.904,-5.476,-18.570,-5.804,-17.591,-0.135,-18.590,-1.116,-14.922,-4.841,-23.460,1.714,-0.368
2019.07.22 14:05:08.033,-14.790,-14.799,-24.431,-17.290,-14.369,-15.417,-19.256,-7.106,-19.372,-8.406,-17.383,-0.667,-19.337,-3.405,-15.750,-7.202,-25.852,0.788,0.884
2019.07.22 14:05:08.037,-18.185,-21.452,-25.002,-21.036,-14.735,-23.287,-18.629,-9.158,-18.326,-10.907,-15.019,-1.638,-17.019,-4.712,-12.621,-6.212,-28.390,-1.249,2.358
2019.07.22 14:05:08.041,-18.071,-27.415,-23.180,-25.239,-11.629,-29.188,-17.643,-11.228,-14.590,-12.372,-10.856,-2.911,-11.407,-3.769,-5.888,-1.822,-29.679,-3.815,3.589
2019.07.22 14:05:08.045,-13.562,-30.307,-18.635,-28.093,-4.463,-31.506,-15.686,-12.782,-8.614,-12.433,-5.551,-4.049,-3.642,-0.282,2.670,4.730,-28.904,-6.260,4.687
2019.07.22 14:05:08.049,-6.520,-29.508,-12.380,-28.443,4.996,-30.675,-12.412,-13.430,-2.039,-11.489,-0.024,-4.634,4.128,4.862,10.641,11.350,-26.315,-8.103,5.981
2019.07.22 14:05:08.053,-0.278,-26.424,-6.336,-26.466,13.634,-28.703,-8.107,-13.126,3.209,-10.402,4.791,-4.481,9.811,10.090,16.191,16.095,-23.125,-9.206,7.545
2019.07.22 14:05:08.057,2.533,-23.509,-2.420,-23.540,18.869,-27.780,-3.633,-12.171,6.007,-9.945,8.299,-3.634,12.470,13.989,18.917,18.162,-20.906,-9.824,9.062
2019.07.22 14:05:08.061,1.450,-22.743,-1.695,-21.407,20.081,-28.972,0.018,-11.022,6.573,-10.390,10.463,-2.211,12.704,15.976,19.804,18.221,-20.846,-10.463,10.111
2019.07.22 14:05:08.065,-1.965,-24.586,-3.998,-21.206,18.670,-31.843,2.271,-10.011,6.132,-11.474,11.679,-0.301,12.042,16.427,20.309,17.831,-23.208,-11.594,10.560
2019.07.22 14:05:08.069,-5.554,-27.973,-8.131,-22.933,16.810,-35.070,3.218,-9.160,5.987,-12.670,12.388,2.014,11.797,16.252,21.235,18.358,-27.221,-13.345,10.679
2019.07.22 14:05:08.073,-8.058,-31.195,-12.430,-25.602,15.888,-37.447,3.411,-8.221,6.669,-13.528,12.713,4.532,12.210,16.261,22.196,20.133,-31.405,-15.359,10.839
2019.07.22 14:05:08.077,-9.582,-32.989,-15.405,-27.899,15.738,-38.548,3.390,-6.917,7.720,-13.878,12.443,6.878,12.506,16.730,22.057,22.398,-34.191,-16.943,11.100
2019.07.22 14:05:08.081,-10.894,-33.139,-16.256,-28.889,15.135,-38.685,3.311,-5.239,8.188,-13.843,11.368,8.595,11.750,17.350,20.000,23.967,-34.570,-17.450,11.080
2019.07.22 14:05:08.085,-12.380,-32.330,-15.105,-28.385,13.030,-38.420,2.943,-3.545,7.404,-13.739,9.679,9.332,9.800,17.507,16.391,24.023,-32.509,-16.682,10.280
2019.07.22 14:05:08.089,-13.609,-31.513,-12.913,-26.839,9.522,-38.101,1.997,-2.390,5.444,-13.935,8.053,9.002,7.563,16.640,12.738,22.455,-28.942,-15.046,8.594
2019.07.22 14:05:08.093,-13.832,-31.264,-11.067,-24.937,5.825,-37.764,0.448,-2.160,2.975,-14.718,7.269,7.796,6.337,14.492,10.719,19.590,-25.310,-13.334,6.537
2019.07.22 14:05:08.097,-12.865,-31.533,-10.774,-23.192,3.316,-37.321,-1.428,-2.783,0.653,-16.145,7.621,6.094,6.763,11.206,10.989,15.738,-22.874,-12.237,4.954
2019.07.22 14:05:08.101,-11.506,-31.851,-12.507,-21.779,2.433,-36.770,-3.350,-3.755,-1.414,-17.947,8.618,4.345,8.256,7.296,12.681,11.079,-22.154,-11.922,4.404
2019.07.22 14:05:08.105,-11.068,-31.766,-15.801,-20.658,2.290,-36.211,-5.341,-4.498,-3.731,-19.553,9.238,2.984,9.376,3.556,14.017,6.042,-22.806,-11.940,4.729
2019.07.22 14:05:08.109,-12.425,-31.216,-19.532,-19.843,1.301,-35.732,-7.720,-4.806,-6.933,-20.309,8.618,2.384,8.906,0.878,13.602,1.746,-23.984,-11.550,5.172
2019.07.22 14:05:08.113,-15.357,-30.609,-22.518,-19.582,-1.672,-35.359,-10.699,-5.034,-11.147,-19.818,6.658,2.761,6.759,-0.048,11.434,-0.115,-24.917,-10.224,4.967
2019.07.22 14:05:08.117,-18.716,-30.584,-24.058,-20.292,-6.473,-35.151,-13.920,-5.843,-15.692,-18.207,4.081,4.036,4.018,0.916,8.827,1.791,-25.318,-8.000,3.914
2019.07.22 14:05:08.121,-21.240,-31.601,-24.089,-22.266,-11.718,-35.328,-16.366,-7.665,-19.366,-16.144,1.906,5.744,2.069,3.148,7.317,7.189,-25.365,-5.434,2.478
2019.07.22 14:05:08.125,-22.327,-33.586,-22.942,-25.328,-15.667,-36.210,-16.877,-10.262,-21.141,-14.537,0.751,7.109,1.544,5.392,7.382,13.626,-25.345,-3.240,1.342
2019.07.22 14:05:08.129,-22.204,-35.856,-20.959,-28.692,-17.264,-37.924,-14.961,-12.760,-20.776,-14.086,0.516,7.347,1.919,6.270,8.000,17.289,-25.294,-1.883,0.821
2019.07.22 14:05:08.133,-21.466,-37.396,-18.353,-31.186,-16.632,-40.065,-11.299,-14.161,-18.936,-14.942,0.667,6.050,2.083,4.983,7.418,15.002,-24.939,-1.424,0.638
2019.07.22 14:05:08.137,-20.478,-37.361,-15.375,-31.761,-14.769,-41.657,-7.501,-13.992,-16.732,-16.653,0.855,3.451,1.380,1.791,4.560,6.259,-23.978,-1.672,0.254
2019.07.22 14:05:08.141,-19.153,-35.520,-12.573,-30.000,-12.755,-41.532,-5.182,-12.599,-15.036,-18.388,1.296,0.367,0.223,-2.044,-0.030,-6.104,-22.430,-2.458,-0.576
2019.07.22 14:05:08.145,-17.214,-32.355,-10.762,-26.315,-11.089,-38.946,-4.989,-10.851,-14.020,-19.278,2.577,-2.170,-0.242,-4.887,-4.456,-17.189,-20.714,-3.764,-1.494
2019.07.22 14:05:08.149,-14.601,-28.746,-10.589,-21.702,-9.576,-34.017,-6.275,-9.461,-13.215,-18.683,5.040,-3.357,0.845,-5.581,-6.775,-22.623,-19.368,-5.599,-1.795
2019.07.22 14:05:08.153,-11.610,-25.440,-11.984,-17.190,-7.737,-27.684,-7.664,-8.427,-11.952,-16.319,8.284,-2.905,3.235,-4.018,-6.326,-20.859,-18.636,-7.761,-1.004
2019.07.22 14:05:08.157,-8.671,-22.674,-13.974,-13.362,-5.346,-21.223,-8.085,-7.052,-9.834,-12.290,11.266,-1.013,5.672,-1.078,-4.079,-13.755,-18.280,-9.768,0.704
2019.07.22 14:05:08.161,-6.033,-20.211,-15.145,-10.217,-2.679,-15.668,-7.501,-4.535,-6.889,-7.115,12.960,1.885,6.888,1.998,-1.756,-5.133,-17.803,-11.056,2.624
2019.07.22 14:05:08.165,-3.694,-17.736,-14.521,-7.448,-0.335,-11.515,-6.811,-0.698,-3.392,-1.702,13.085,5.361,6.681,4.366,-0.435,1.657,-16.907,-11.363,4.067
2019.07.22 14:05:08.169,-1.628,-15.278,-12.246,-4.854,1.169,-8.830,-7.033,3.714,0.394,2.795,12.276,9.070,6.139,5.967,0.239,5.509,-15.786,-10.950,4.871
2019.07.22 14:05:08.173,-0.035,-13.301,-9.534,-2.588,1.685,-7.534,-8.447,7.421,4.268,5.326,11.552,12.654,6.759,7.325,1.638,7.607,-14.999,-10.475,5.448
2019.07.22 14:05:08.177,0.681,-12.368,-7.898,-1.064,1.429,-7.584,-10.350,9.413,7.879,5.397,11.471,15.655,9.113,8.952,4.870,9.923,-15.025,-10.560,6.314
2019.07.22 14:05:08.181,0.234,-12.678,-8.185,-0.642,0.744,-8.881,-11.605,9.592,10.511,3.375,11.659,17.587,12.157,10.856,9.678,13.425,-15.877,-11.367,7.549
2019.07.22 14:05:08.185,-1.246,-13.859,-10.134,-1.371,-0.146,-11.082,-11.512,8.763,11.186,0.402,11.112,18.185,13.799,12.495,14.392,17.325,-17.125,-12.506,8.643
2019.07.22 14:05:08.189,-3.265,-15.242,-12.720,-2.986,-1.186,-13.552,-10.317,7.997,9.174,-2.109,9.025,17.643,12.377,13.206,16.970,19.819,-18.309,-13.337,8.886
2019.07.22 14:05:08.193,-5.361,-16.375,-14.960,-5.116,-2.376,-15.581,-8.993,7.844,4.611,-3.165,5.503,16.608,7.932,12.735,16.351,19.612,-19.358,-13.418,7.977
2019.07.22 14:05:08.197,-7.483,-17.359,-16.519,-7.487,-3.632,-16.723,-8.501,7.980,-1.268,-2.639,1.575,15.871,2.316,11.439,13.111,16.977,-20.629,-12.750,6.325
2019.07.22 14:05:08.201,-9.931,-18.664,-17.665,-9.938,-4.770,-16.986,-9.129,7.540,-6.581,-1.219,-1.507,15.907,-1.998,10.013,9.005,13.565,-22.470,-11.645,4.793
2019.07.22 14:05:08.205,-12.837,-20.569,-18.716,-12.263,-5.623,-16.701,-10.389,5.843,-9.734,0.098,-3.124,16.578,-3.510,8.966,5.807,11.176,-24.697,-10.359,4.072
2019.07.22 14:05:08.209,-15.624,-22.686,-19.527,-14.094,-6.163,-16.197,-11.462,2.955,-10.275,0.597,-3.659,17.205,-2.552,8.257,4.303,10.492,-26.455,-8.836,4.192
2019.07.22 14:05:08.213,-17.018,-24.033,-19.525,-15.005,-6.502,-15.573,-11.791,-0.333,-9.057,0.130,-4.095,16.989,-0.845,7.368,4.096,10.752,-26.685,-6.799,4.542
2019.07.22 14:05:08.217,-15.771,-23.667,-18.238,-14.778,-6.751,-14.739,-11.338,-3.051,-7.588,-1.067,-5.223,15.488,-0.174,5.728,4.171,10.532,-24.864,-4.109,4.348
2019.07.22 14:05:08.221,-11.633,-21.425,-15.834,-13.609,-6.854,-13.670,-10.406,-4.679,-7.008,-2.794,-7.080,12.836,-1.216,3.146,3.682,8.937,-21.450,-1.082,3.234
2019.07.22 14:05:08.225,-5.824,-18.142,-13.096,-11.992,-6.543,-12.570,-9.271,-5.359,-7.390,-5.126,-9.016,9.596,-3.319,-0.088,2.372,6.263,-17.607,1.555,1.419
2019.07.22 14:05:08.229,-0.524,-15.141,-10.806,-10.321,-5.483,-11.730,-7.987,-5.573,-7.842,-8.230,-10.273,6.378,-5.251,-3.434,0.479,3.642,-14.390,3.074,-0.517
2019.07.22 14:05:08.233,2.345,-13.310,-9.015,-8.512,-3.506,-11.166,-6.500,-5.591,-7.278,-11.874,-10.540,3.541,-6.174,-6.438,-1.605,2.050,-11.998,3.230,-2.060
2019.07.22 14:05:08.237,2.252,-12.472,-6.897,-5.989,-0.760,-10.363,-4.891,-5.185,-5.260,-15.104,-10.036,1.174,-6.075,-8.866,-3.540,1.535,-9.695,2.442,-3.011
2019.07.22 14:05:08.241,0.323,-11.543,-3.391,-2.147,2.338,-8.475,-3.456,-3.852,-2.279,-16.478,-9.122,-0.679,-5.420,-10.561,-5.012,1.301,-6.488,1.501,-3.409
2019.07.22 14:05:08.245,-1.417,-9.368,1.792,3.038,5.334,-4.914,-2.524,-1.351,0.691,-14.860,-7.857,-1.813,-4.468,-11.256,-5.634,0.553,-2.059,1.022,-3.285
2019.07.22 14:05:08.249,-1.254,-5.612,7.623,8.736,7.995,0.051,-2.182,1.899,2.977,-10.286,-5.923,-1.875,-2.947,-10.571,-5.012,-0.603,2.782,1.023,-2.534
2019.07.22 14:05:08.253,1.345,-1.030,12.184,13.622,10.430,5.229,-2.187,4.963,4.698,-4.219,-3.008,-0.626,-0.353,-8.288,-2.976,-0.992,6.502,0.962,-1.022
2019.07.22 14:05:08.257,5.688,3.082,13.843,16.688,12.986,9.136,-2.169,6.990,6.574,1.107,0.717,1.783,3.414,-4.641,0.235,0.865,7.822,0.177,1.169
2019.07.22 14:05:08.261,10.484,5.819,12.362,17.915,15.992,10.966,-1.938,7.852,9.231,3.939,4.479,4.788,7.702,-0.339,4.043,5.571,6.563,-1.586,3.640
2019.07.22 14:05:08.265,14.580,7.253,9.100,18.307,19.478,11.190,-1.611,8.284,12.566,4.034,7.311,7.700,11.380,3.789,7.826,12.114,3.739,-3.952,5.836
2019.07.22 14:05:08.269,17.328,8.240,6.153,19.171,23.049,11.274,-1.436,9.389,15.678,2.724,8.686,10.119,13.540,7.271,11.174,18.157,0.868,-6.144,7.369
2019.07.22 14:05:08.273,18.533,9.623,5.017,21.152,25.980,12.612,-1.469,11.816,17.447,1.913,8.879,12.131,14.056,10.176,13.899,21.260,-0.998,-7.479,8.233
2019.07.22 14:05:08.277,18.226,11.462,5.727,23.693,27.485,15.389,-1.435,15.209,17.333,2.691,8.761,14.137,13.562,12.826,15.838,20.288,-1.820,-7.784,8.756
2019.07.22 14:05:08.281,16.571,12.904,7.034,25.338,27.053,18.214,-0.902,18.334,15.794,4.541,9.175,16.418,12.916,15.266,16.713,16.150,-2.377,-7.450,9.315
2019.07.22 14:05:08.285,13.904,12.778,7.421,24.682,24.699,18.885,0.364,19.819,14.033,5.759,10.377,18.804,12.604,16.961,16.276,11.359,-3.542,-7.120,10.064
2019.07.22 14:05:08.289,10.761,10.484,6.193,21.321,21.009,15.845,2.192,18.995,13.228,4.790,11.922,20.698,12.533,17.080,14.632,8.650,-5.601,-7.245,10.849
2019.07.22 14:05:08.293,7.724,6.508,3.886,16.144,16.954,9.344,4.138,16.269,13.807,1.514,13.032,21.457,12.304,15.180,12.409,9.419,-8.074,-7.796,11.335
2019.07.22 14:05:08.297,5.186,2.197,1.799,10.790,13.556,1.501,5.845,12.792,15.220,-2.498,13.117,20.809,11.627,11.758,10.475,12.876,-10.093,-8.302,11.202
2019.07.22 14:05:08.301,3.244,-1.019,1.082,6.666,11.536,-4.845,7.286,9.672,16.358,-5.000,12.061,18.983,10.511,8.122,9.327,16.426,-10.981,-8.149,10.257
2019.07.22 14:05:08.305,1.834,-2.429,2.054,4.191,11.111,-7.746,8.687,7.307,16.286,-4.661,10.139,16.450,9.122,5.572,8.642,17.108,-10.630,-6.950,8.448
2019.07.22 14:05:08.309,0.980,-2.345,4.159,2.738,12.005,-7.161,10.193,5.270,14.815,-2.062,7.759,13.521,7.532,4.461,7.439,13.294,-9.478,-4.760,5.846
2019.07.22 14:05:08.313,0.852,-1.783,6.462,1.239,13.630,-4.757,11.628,2.772,12.579,0.614,5.277,10.168,5.676,3.879,4.837,5.705,-8.182,-2.050,2.678
2019.07.22 14:05:08.317,1.513,-1.819,8.212,-1.027,15.316,-2.699,12.601,-0.656,10.609,1.014,3.026,6.236,3.571,2.295,0.861,-2.913,-7.288,0.518,-0.627
2019.07.22 14:05:08.321,2.553,-3.057,9.104,-4.008,16.454,-2.317,12.864,-4.773,9.697,-1.862,1.393,1.853,1.552,-1.272,-3.376,-9.270,-7.064,2.372,-3.497
2019.07.22 14:05:08.325,2.993,-5.501,9.149,-7.030,16.544,-3.546,12.576,-8.769,9.957,-7.096,0.784,-2.342,0.231,-6.399,-6.335,-11.349,-7.521,3.219,-5.409
2019.07.22 14:05:08.329,1.717,-8.776,8.414,-9.359,15.216,-5.389,12.174,-11.785,10.794,-12.570,1.392,-5.422,0.116,-11.399,-7.098,-9.460,-8.505,3.067,-6.123
2019.07.22 14:05:08.333,-1.790,-12.434,6.919,-10.695,12.340,-6.908,11.900,-13.410,11.293,-16.358,2.983,-6.722,1.200,-14.385,-5.987,-5.896,-9.748,2.123,-5.789
2019.07.22 14:05:08.337,-6.904,-16.095,4.781,-11.282,8.208,-7.888,11.457,-13.812,10.777,-17.755,4.919,-6.290,2.879,-14.490,-4.270,-3.431,-10.899,0.648,-4.812
2019.07.22 14:05:08.341,-12.013,-19.371,2.419,-11.594,3.661,-8.702,10.149,-13.451,9.227,-17.280,6.480,-4.852,4.326,-12.360,-3.188,-3.611,-11.581,-1.112,-3.589
2019.07.22 14:05:08.345,-15.326,-21.743,0.572,-11.889,-0.056,-9.590,7.534,-12.642,7.325,-15.847,7.282,-3.272,5.054,-9.582,-3.080,-5.922,-11.502,-2.901,-2.319
2019.07.22 14:05:08.349,-15.835,-22.600,0.026,-11.978,-1.760,-10.076,4.043,-11.335,6.082,-13.896,7.466,-1.922,5.211,-7.514,-3.292,-8.299,-10.575,-4.404,-1.030
2019.07.22 14:05:08.353,-13.785,-21.498,1.194,-11.387,-0.943,-9.124,0.987,-9.253,6.252,-11.230,7.527,-0.462,5.370,-6.409,-2.865,-8.547,-8.968,-5.270,0.238
2019.07.22 14:05:08.357,-10.362,-18.482,3.806,-9.748,1.841,-5.984,-0.202,-6.267,7.849,-7.616,7.914,1.777,6.004,-5.465,-1.387,-5.702,-7.039,-5.261,1.305
2019.07.22 14:05:08.361,-6.885,-14.248,6.958,-7.141,5.133,-1.045,0.992,-2.686,10.090,-3.517,8.722,5.086,7.063,-3.676,0.730,-0.492,-5.206,-4.446,1.937
2019.07.22 14:05:08.365,-4.106,-9.957,9.490,-4.104,7.283,4.062,3.677,0.784,11.809,-0.207,9.697,8.938,8.020,-0.789,2.716,5.244,-3.814,-3.276,2.084
2019.07.22 14:05:08.369,-2.081,-6.768,10.521,-1.323,7.337,7.308,6.051,3.399,12.135,0.941,10.485,12.173,8.303,2.394,4.154,9.623,-3.061,-2.429,2.018
2019.07.22 14:05:08.373,-0.570,-5.347,9.848,0.773,5.559,7.515,6.608,4.802,11.014,-0.531,10.890,13.728,7.743,4.568,5.250,11.548,-2.991,-2.454,2.195
2019.07.22 14:05:08.377,0.452,-5.637,8.009,2.212,3.209,5.085,5.162,5.199,9.228,-3.673,10.900,13.344,6.655,4.860,6.406,10.889,-3.512,-3.445,2.884
2019.07.22 14:05:08.381,0.634,-7.032,5.983,3.338,1.714,1.671,2.912,5.194,7.882,-6.629,10.526,11.714,5.525,3.419,7.510,8.200,-4.430,-4.965,3.881
2019.07.22 14:05:08.385,-0.467,-8.801,4.698,4.458,1.760,-0.976,1.479,5.395,7.672,-7.804,9.654,9.964,4.586,1.256,7.682,4.364,-5.499,-6.310,4.575
2019.07.22 14:05:08.389,-2.928,-10.492,4.597,5.558,2.904,-2.100,1.686,6.086,8.404,-6.835,8.107,8.844,3.666,-0.507,5.811,0.394,-6.474,-6.937,4.367
2019.07.22 14:05:08.393,-6.241,-12.039,5.499,6.333,3.967,-2.194,3.000,7.168,9.105,-4.686,5.872,8.249,2.388,-1.371,1.511,-2.696,-7.158,-6.744,3.118
2019.07.22 14:05:08.397,-9.505,-13.566,6.817,6.489,3.897,-2.302,4.076,8.359,8.638,-2.804,3.272,7.408,0.534,-1.670,-4.338,-4.185,-7.398,-6.020,1.255
2019.07.22 14:05:08.401,-11.876,-15.084,7.985,6.058,2.472,-3.012,3.932,9.434,6.413,-2.050,0.860,5.564,-1.787,-2.179,-9.967,-4.064,-7.071,-5.100,-0.582
2019.07.22 14:05:08.405,-12.960,-16.383,8.800,5.429,0.353,-4.003,2.782,10.315,2.737,-2.191,-0.910,2.609,-4.273,-3.489,-13.814,-3.216,-6.098,-4.049,-2.041
2019.07.22 14:05:08.409,-12.909,-17.222,9.452,5.022,-1.527,-4.471,1.870,10.944,-1.408,-2.299,-1.987,-0.804,-6.706,-5.621,-15.502,-3.019,-4.542,-2.641,-3.285
2019.07.22 14:05:08.413,-12.267,-17.660,10.196,4.843,-2.728,-4.023,2.407,11.112,-4.972,-1.648,-2.737,-3.704,-9.098,-8.097,-15.940,-4.453,-2.739,-0.661,-4.737
2019.07.22 14:05:08.417,-11.694,-18.194,10.926,4.320,-3.632,-3.204,4.486,10.450,-7.408,-0.344,-3.632,-5.446,-11.565,-10.318,-16.525,-7.311,-1.317,1.715,-6.555
2019.07.22 14:05:08.421,-11.743,-19.514,11.016,2.617,-5.074,-3.146,6.829,8.657,-8.846,0.790,-4.887,-6.050,-14.087,-11.919,-18.104,-10.214,-1.008,3.841,-8.348
2019.07.22 14:05:08.425,-12.706,-21.978,9.626,-0.707,-7.588,-4.601,7.577,5.821,-9.841,0.955,-6.346,-6.042,-16.410,-12.865,-20.499,-11.581,-2.249,4.928,-9.419
2019.07.22 14:05:08.429,-14.528,-25.203,6.329,-5.199,-10.884,-7.183,5.542,2.559,-10.913,0.091,-7.688,-5.969,-18.192,-13.303,-22.873,-10.885,-4.841,4.579,-9.366
2019.07.22 14:05:08.433,-16.800,-28.121,1.620,-9.561,-13.965,-9.493,0.995,-0.194,-12.226,-1.022,-8.755,-5.997,-19.255,-13.358,-24.484,-9.182,-7.904,3.097,-8.524
2019.07.22 14:05:08.437,-18.902,-29.540,-3.120,-12.323,-15.819,-10.091,-4.537,-1.678,-13.555,-1.349,-9.643,-5.861,-19.678,-13.045,-25.136,-8.378,-10.262,1.322,-7.800
2019.07.22 14:05:08.441,-20.308,-28.830,-6.280,-12.681,-16.125,-8.553,-9.242,-1.743,-14.484,-0.392,-10.481,-5.158,-19.614,-12.314,-25.004,-9.679,-11.060,0.074,-7.966
2019.07.22 14:05:08.445,-20.884,-26.247,-6.920,-10.924,-15.416,-5.736,-12.019,-0.917,-14.636,1.439,-11.092,-3.685,-19.020,-11.147,-24.146,-12.436,-10.201,-0.365,-8.968
2019.07.22 14:05:08.449,-20.944,-22.656,-5.308,-8.148,-14.568,-3.042,-12.842,-0.027,-13.795,3.163,-10.920,-1.568,-17.586,-9.598,-22.288,-14.388,-8.311,-0.345,-9.849
2019.07.22 14:05:08.453,-20.946,-18.896,-2.714,-5.456,-14.027,-1.268,-12.376,0.395,-11.913,3.983,-9.382,0.867,-14.992,-7.772,-19.152,-13.226,-6.247,-0.463,-9.408
2019.07.22 14:05:08.457,-21.008,-15.299,-0.589,-3.270,-13.417,-0.007,-11.304,0.478,-9.107,3.875,-6.404,3.319,-11.313,-5.790,-14.994,-8.349,-4.527,-1.024,-7.127
2019.07.22 14:05:08.461,-20.648,-11.760,0.301,-1.243,-11.861,1.888,-9.911,0.895,-5.693,3.569,-2.681,5.629,-7.191,-3.781,-10.741,-1.425,-3.106,-1.797,-3.619
2019.07.22 14:05:08.465,-19.041,-8.252,0.198,1.216,-8.791,5.158,-8.153,2.306,-2.206,3.953,0.628,7.725,-3.561,-1.900,-7.457,4.695,-1.655,-2.253,-0.232
2019.07.22 14:05:08.469,-15.720,-5.279,-0.053,4.270,-4.605,9.268,-6.006,4.771,0.694,5.350,2.628,9.490,-1.106,-0.318,-5.540,7.910,-0.062,-2.066,1.891
2019.07.22 14:05:08.473,-11.206,-3.774,0.227,7.425,-0.617,12.593,-3.689,7.561,2.450,7.217,3.283,10.728,0.147,0.811,-4.369,8.148,1.301,-1.439,2.565
2019.07.22 14:05:08.477,-7.011,-4.405,1.025,9.934,1.694,13.578,-1.591,9.533,2.863,8.456,3.412,11.260,0.754,1.388,-2.821,7.085,1.825,-0.970,2.553
2019.07.22 14:05:08.481,-4.848,-6.820,1.735,11.453,1.626,11.973,-0.019,9.824,2.188,8.120,4.046,11.082,1.363,1.381,-0.273,6.619,1.229,-1.159,2.845
2019.07.22 14:05:08.485,-5.533,-9.513,1.762,12.358,-0.302,9.171,0.929,8.386,0.961,6.029,5.621,10.424,2.203,0.812,2.757,7.423,-0.035,-1.976,3.843
